date,algorithm,chosen_treatment,chosen_condition,num_subgroups,delta,epsilon,status,dataset_percentage,run_time_seconds
2026-02-17 13:34:52,FPGrowth,{'Educational attainment': 20},{'Sex': 2},1474,50,17500,NOT Homogeneous,0.5,14.408619415014982
2026-02-17 13:34:54,FPGrowth,{'Educational attainment': 21},{'Sex': 1},13,50,17500,NOT Homogeneous,0.5,2.44318381883204
2026-02-17 13:34:57,FPGrowth,{'Educational attainment': 20},{'Sex': 1},30,50,17500,NOT Homogeneous,0.5,2.5545390713959932
2026-02-17 13:35:00,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},4,50,17500,NOT Homogeneous,0.5,2.917523806914687
2026-02-17 13:35:03,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},59,60,17500,NOT Homogeneous,0.6,3.613397976383567
2026-02-17 13:35:07,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},62,60,17500,NOT Homogeneous,0.6,3.5585171077400446
2026-02-17 13:35:11,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},59,60,17500,NOT Homogeneous,0.6,3.51219598762691
2026-02-17 13:35:15,RW,{'Public health coverage': 2},{'With a disability': 2},181,60,17500,NOT Homogeneous,0.6,4.260285032913089
2026-02-17 13:35:19,RW,{'Public health coverage': 2},{'With a disability': 2},140,60,17500,NOT Homogeneous,0.6,3.770329598337412
2026-02-17 13:35:23,RW,{'Public health coverage': 2},{'With a disability': 2},218,60,17500,NOT Homogeneous,0.6,4.54379422031343
2026-02-17 13:35:27,RW,{'Private health insurance coverage': 2},{'With a disability': 2},30,60,17500,NOT Homogeneous,0.6,3.2534761112183332
2026-02-17 13:35:30,RW,{'Private health insurance coverage': 2},{'With a disability': 2},46,60,17500,NOT Homogeneous,0.6,3.362981842830777
2026-02-17 13:35:34,RW,{'Private health insurance coverage': 2},{'With a disability': 2},77,60,17500,NOT Homogeneous,0.6,3.762234391644597
2026-02-17 13:35:40,RW,{'Educational attainment': 20},{'With a disability': 2},467,60,17500,NOT Homogeneous,0.6,5.860808700323105
2026-02-17 13:35:43,RW,{'Educational attainment': 20},{'With a disability': 2},119,60,17500,NOT Homogeneous,0.6,3.7762199882417917
2026-02-17 13:35:47,RW,{'Educational attainment': 20},{'With a disability': 2},136,60,17500,NOT Homogeneous,0.6,3.845089701935649
2026-02-17 13:35:53,RW,{'Educational attainment': 21},{'With a disability': 2},410,60,17500,NOT Homogeneous,0.6,5.6535553354769945
2026-02-17 13:35:57,RW,{'Educational attainment': 21},{'With a disability': 2},226,60,17500,NOT Homogeneous,0.6,4.352214308455586
2026-02-17 13:36:03,RW,{'Educational attainment': 21},{'With a disability': 2},418,60,17500,NOT Homogeneous,0.6,5.686735522001982
2026-02-17 13:36:07,RW,{'Educational attainment': 22},{'With a disability': 2},42,60,17500,NOT Homogeneous,0.6,3.2679972033947706
2026-02-17 13:36:10,RW,{'Educational attainment': 22},{'With a disability': 2},9,60,17500,NOT Homogeneous,0.6,3.0251472778618336
2026-02-17 13:36:13,RW,{'Educational attainment': 22},{'With a disability': 2},24,60,17500,NOT Homogeneous,0.6,3.1493333466351032
2026-02-17 13:36:17,RW,{'Educational attainment': 20},{'Sex': 2},430,60,17500,NOT Homogeneous,0.6,4.218913679942489
2026-02-17 13:36:24,RW,{'Educational attainment': 20},{'Sex': 2},993,60,17500,NOT Homogeneous,0.6,7.336108783259988
2026-02-17 13:36:30,RW,{'Educational attainment': 20},{'Sex': 2},668,60,17500,NOT Homogeneous,0.6,5.403365770354867
2026-02-17 13:36:32,RW,{'Educational attainment': 21},{'Sex': 1},15,60,17500,NOT Homogeneous,0.6,1.9587730020284653
2026-02-17 13:36:36,RW,{'Educational attainment': 21},{'Sex': 1},366,60,17500,NOT Homogeneous,0.6,3.8501586131751537
2026-02-17 13:36:39,RW,{'Educational attainment': 21},{'Sex': 1},324,60,17500,NOT Homogeneous,0.6,3.5755316242575645
2026-02-17 13:36:42,RW,{'Educational attainment': 20},{'Sex': 1},107,60,17500,NOT Homogeneous,0.6,2.4686720855534077
2026-02-17 13:36:44,RW,{'Educational attainment': 20},{'Sex': 1},140,60,17500,NOT Homogeneous,0.6,2.6214109156280756
2026-02-17 13:36:46,RW,{'Educational attainment': 20},{'Sex': 1},16,60,17500,NOT Homogeneous,0.6,1.9896324425935745
2026-02-17 13:36:49,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},37,60,17500,NOT Homogeneous,0.6,2.237584503367543
2026-02-17 13:36:51,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},24,60,17500,NOT Homogeneous,0.6,2.1638792287558317
2026-02-17 13:36:53,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},36,60,17500,NOT Homogeneous,0.6,2.217515680938959
2026-02-17 13:36:59,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},2,60,17500,NOT Homogeneous,0.6,5.371840354055166
2026-02-17 13:37:04,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},11,60,17500,NOT Homogeneous,0.6,5.429973052814603
2026-02-17 13:37:10,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},4,60,17500,NOT Homogeneous,0.6,5.370391611009836
2026-02-17 13:37:15,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},24,60,17500,NOT Homogeneous,0.6,4.819603046402335
2026-02-17 13:37:20,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},91,60,17500,NOT Homogeneous,0.6,5.474002292379737
2026-02-17 13:37:25,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},26,60,17500,NOT Homogeneous,0.6,4.806215152144432
2026-02-17 13:37:29,FPGrowth,{'Educational attainment': 20},{'Sex': 2},81,60,17500,NOT Homogeneous,0.6,3.5617145970463753
2026-02-17 13:37:32,FPGrowth,{'Educational attainment': 21},{'Sex': 1},17,60,17500,NOT Homogeneous,0.6,2.882016610354185
2026-02-17 13:37:35,FPGrowth,{'Educational attainment': 20},{'Sex': 1},1,60,17500,NOT Homogeneous,0.6,2.749207992106676
2026-02-17 13:37:38,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},2,60,17500,NOT Homogeneous,0.6,3.35100070387125
2026-02-17 13:37:42,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},40,60,17500,NOT Homogeneous,0.6,3.478769928216934
2026-02-17 13:37:45,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},26,60,17500,NOT Homogeneous,0.6,3.3190881945192814
2026-02-17 13:37:50,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},184,60,17500,NOT Homogeneous,0.6,4.572118375450373
2026-02-17 13:37:54,RW,{'Public health coverage': 2},{'With a disability': 2},127,60,17500,NOT Homogeneous,0.6,3.7988313883543015
2026-02-17 13:37:57,RW,{'Public health coverage': 2},{'With a disability': 2},116,60,17500,NOT Homogeneous,0.6,3.9217956885695457
2026-02-17 13:38:02,RW,{'Public health coverage': 2},{'With a disability': 2},135,60,17500,NOT Homogeneous,0.6,4.049800097942352
2026-02-17 13:38:05,RW,{'Private health insurance coverage': 2},{'With a disability': 2},37,60,17500,NOT Homogeneous,0.6,3.3781190868467093
2026-02-17 13:38:08,RW,{'Private health insurance coverage': 2},{'With a disability': 2},21,60,17500,NOT Homogeneous,0.6,3.2465410362929106
2026-02-17 13:38:12,RW,{'Private health insurance coverage': 2},{'With a disability': 2},28,60,17500,NOT Homogeneous,0.6,3.323202820494771
2026-02-17 13:38:15,RW,{'Educational attainment': 20},{'With a disability': 2},38,60,17500,NOT Homogeneous,0.6,3.2269192691892385
2026-02-17 13:38:18,RW,{'Educational attainment': 20},{'With a disability': 2},62,60,17500,NOT Homogeneous,0.6,3.4439909029752016
2026-02-17 13:38:25,RW,{'Educational attainment': 20},{'With a disability': 2},632,60,17500,NOT Homogeneous,0.6,6.68794646859169
2026-02-17 13:38:30,RW,{'Educational attainment': 21},{'With a disability': 2},231,60,17500,NOT Homogeneous,0.6,4.328722504898906
2026-02-17 13:38:34,RW,{'Educational attainment': 21},{'With a disability': 2},202,60,17500,NOT Homogeneous,0.6,4.33295021392405
2026-02-17 13:38:39,RW,{'Educational attainment': 21},{'With a disability': 2},425,60,17500,NOT Homogeneous,0.6,5.409071918576956
2026-02-17 13:38:43,RW,{'Educational attainment': 22},{'With a disability': 2},20,60,17500,NOT Homogeneous,0.6,3.211297335103154
2026-02-17 13:38:46,RW,{'Educational attainment': 22},{'With a disability': 2},131,60,17500,NOT Homogeneous,0.6,3.684652704745531
2026-02-17 13:38:49,RW,{'Educational attainment': 22},{'With a disability': 2},17,60,17500,NOT Homogeneous,0.6,3.1013698149472475
2026-02-17 13:39:05,RW,{'Educational attainment': 20},{'Sex': 2},1420,60,17500,Homogeneous,0.6,15.714559918269515
2026-02-17 13:39:21,RW,{'Educational attainment': 20},{'Sex': 2},1417,60,17500,Homogeneous,0.6,15.34916814044118
2026-02-17 13:39:36,RW,{'Educational attainment': 20},{'Sex': 2},1445,60,17500,Homogeneous,0.6,15.839114600792527
2026-02-17 13:39:39,RW,{'Educational attainment': 21},{'Sex': 1},75,60,17500,NOT Homogeneous,0.6,2.2891955841332674
2026-02-17 13:39:42,RW,{'Educational attainment': 21},{'Sex': 1},172,60,17500,NOT Homogeneous,0.6,2.811481151729822
2026-02-17 13:39:44,RW,{'Educational attainment': 21},{'Sex': 1},163,60,17500,NOT Homogeneous,0.6,2.777024384588003
2026-02-17 13:39:47,RW,{'Educational attainment': 20},{'Sex': 1},42,60,17500,NOT Homogeneous,0.6,2.108854131773114
2026-02-17 13:39:50,RW,{'Educational attainment': 20},{'Sex': 1},305,60,17500,NOT Homogeneous,0.6,3.5222999788820744
2026-02-17 13:39:53,RW,{'Educational attainment': 20},{'Sex': 1},166,60,17500,NOT Homogeneous,0.6,2.824292693287134
2026-02-17 13:39:55,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,60,17500,NOT Homogeneous,0.6,2.037460008636117
2026-02-17 13:39:57,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},30,60,17500,NOT Homogeneous,0.6,2.15023111179471
2026-02-17 13:40:00,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},35,60,17500,NOT Homogeneous,0.6,2.274130143225193
2026-02-17 13:40:05,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},3,60,17500,NOT Homogeneous,0.6,5.364525577053428
2026-02-17 13:40:11,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},56,60,17500,NOT Homogeneous,0.6,5.924448302015662
2026-02-17 13:40:17,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},3,60,17500,NOT Homogeneous,0.6,5.365552747622132
2026-02-17 13:40:23,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},162,60,17500,NOT Homogeneous,0.6,6.168998008593917
2026-02-17 13:40:28,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},30,60,17500,NOT Homogeneous,0.6,4.888401905074716
2026-02-17 13:40:33,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},10,60,17500,NOT Homogeneous,0.6,4.717361323535442
2026-02-17 13:40:44,FPGrowth,{'Educational attainment': 20},{'Sex': 2},1017,60,17500,NOT Homogeneous,0.6,11.375167865306139
2026-02-17 13:40:47,FPGrowth,{'Educational attainment': 21},{'Sex': 1},31,60,17500,NOT Homogeneous,0.6,2.9720379784703255
2026-02-17 13:40:52,FPGrowth,{'Educational attainment': 20},{'Sex': 1},161,60,17500,NOT Homogeneous,0.6,4.119553733617067
2026-02-17 13:40:55,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},7,60,17500,NOT Homogeneous,0.6,3.3707612082362175
2026-02-17 13:40:59,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},79,60,17500,NOT Homogeneous,0.6,3.779821151867509
2026-02-17 13:41:02,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},32,60,17500,NOT Homogeneous,0.6,3.4765460025519133
2026-02-17 13:41:06,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},70,60,17500,NOT Homogeneous,0.6,3.5385945234447718
2026-02-17 13:41:10,RW,{'Public health coverage': 2},{'With a disability': 2},33,60,17500,NOT Homogeneous,0.6,3.41626051440835
2026-02-17 13:41:13,RW,{'Public health coverage': 2},{'With a disability': 2},1,60,17500,NOT Homogeneous,0.6,3.1335185635834932
2026-02-17 13:41:18,RW,{'Public health coverage': 2},{'With a disability': 2},261,60,17500,NOT Homogeneous,0.6,5.302903303876519
2026-02-17 13:41:21,RW,{'Private health insurance coverage': 2},{'With a disability': 2},13,60,17500,NOT Homogeneous,0.6,3.141976408660412
2026-02-17 13:41:24,RW,{'Private health insurance coverage': 2},{'With a disability': 2},11,60,17500,NOT Homogeneous,0.6,3.1924555860459805
2026-02-17 13:41:28,RW,{'Private health insurance coverage': 2},{'With a disability': 2},9,60,17500,NOT Homogeneous,0.6,3.1780416816473007
2026-02-17 13:41:32,RW,{'Educational attainment': 20},{'With a disability': 2},211,60,17500,NOT Homogeneous,0.6,4.252418510615826
2026-02-17 13:41:39,RW,{'Educational attainment': 20},{'With a disability': 2},627,60,17500,NOT Homogeneous,0.6,6.930260557681322
2026-02-17 13:41:42,RW,{'Educational attainment': 20},{'With a disability': 2},48,60,17500,NOT Homogeneous,0.6,3.361702874302864
2026-02-17 13:41:49,RW,{'Educational attainment': 21},{'With a disability': 2},544,60,17500,NOT Homogeneous,0.6,6.541706996038556
2026-02-17 13:41:54,RW,{'Educational attainment': 21},{'With a disability': 2},269,60,17500,NOT Homogeneous,0.6,4.688039142638445
2026-02-17 13:42:02,RW,{'Educational attainment': 21},{'With a disability': 2},865,60,17500,NOT Homogeneous,0.6,8.540528874844313
2026-02-17 13:42:05,RW,{'Educational attainment': 22},{'With a disability': 2},17,60,17500,NOT Homogeneous,0.6,3.0821106024086475
2026-02-17 13:42:08,RW,{'Educational attainment': 22},{'With a disability': 2},9,60,17500,NOT Homogeneous,0.6,3.059554509818554
2026-02-17 13:42:11,RW,{'Educational attainment': 22},{'With a disability': 2},9,60,17500,NOT Homogeneous,0.6,3.040029490366578
2026-02-17 13:42:27,RW,{'Educational attainment': 20},{'Sex': 2},1439,60,17500,Homogeneous,0.6,15.47045623883605
2026-02-17 13:42:43,RW,{'Educational attainment': 20},{'Sex': 2},1484,60,17500,Homogeneous,0.6,15.622915165498853
2026-02-17 13:42:59,RW,{'Educational attainment': 20},{'Sex': 2},1436,60,17500,Homogeneous,0.6,16.037009244784713
2026-02-17 13:43:02,RW,{'Educational attainment': 21},{'Sex': 1},230,60,17500,NOT Homogeneous,0.6,3.1170146707445383
2026-02-17 13:43:04,RW,{'Educational attainment': 21},{'Sex': 1},76,60,17500,NOT Homogeneous,0.6,2.3109297584742308
2026-02-17 13:43:07,RW,{'Educational attainment': 21},{'Sex': 1},111,60,17500,NOT Homogeneous,0.6,2.5340447053313255
2026-02-17 13:43:12,RW,{'Educational attainment': 20},{'Sex': 1},694,60,17500,NOT Homogeneous,0.6,5.374087868258357
2026-02-17 13:43:14,RW,{'Educational attainment': 20},{'Sex': 1},41,60,17500,NOT Homogeneous,0.6,2.131215635687113
2026-02-17 13:43:16,RW,{'Educational attainment': 20},{'Sex': 1},58,60,17500,NOT Homogeneous,0.6,2.183001831173897
2026-02-17 13:43:19,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},54,60,17500,NOT Homogeneous,0.6,2.3254973236471415
2026-02-17 13:43:21,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},1,60,17500,NOT Homogeneous,0.6,2.001347353681922
2026-02-17 13:43:23,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},16,60,17500,NOT Homogeneous,0.6,2.1912388503551483
2026-02-17 13:43:29,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},12,60,17500,NOT Homogeneous,0.6,5.410855667665601
2026-02-17 13:43:34,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},16,60,17500,NOT Homogeneous,0.6,5.51664250716567
2026-02-17 13:43:40,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},7,60,17500,NOT Homogeneous,0.6,5.332912562415004
2026-02-17 13:43:45,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},103,60,17500,NOT Homogeneous,0.6,5.616737125441432
2026-02-17 13:43:51,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},93,60,17500,NOT Homogeneous,0.6,5.482548208907247
2026-02-17 13:43:56,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},3,60,17500,NOT Homogeneous,0.6,4.555217310786247
2026-02-17 13:45:07,FPGrowth,{'Educational attainment': 20},{'Sex': 2},7856,60,17500,Homogeneous,0.6,70.78700049780309
2026-02-17 13:45:10,FPGrowth,{'Educational attainment': 21},{'Sex': 1},42,60,17500,NOT Homogeneous,0.6,3.053112044930458
2026-02-17 13:45:15,FPGrowth,{'Educational attainment': 20},{'Sex': 1},270,60,17500,NOT Homogeneous,0.6,5.093175001442432
2026-02-17 13:45:18,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,60,17500,NOT Homogeneous,0.6,3.3709975332021713
2026-02-17 13:45:22,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},9,70,17500,NOT Homogeneous,0.7,3.6284111998975277
2026-02-17 13:45:26,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},59,70,17500,NOT Homogeneous,0.7,3.955486113205552
2026-02-17 13:45:30,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},50,70,17500,NOT Homogeneous,0.7,3.869244948029518
2026-02-17 13:45:34,RW,{'Public health coverage': 2},{'With a disability': 2},22,70,17500,NOT Homogeneous,0.7,3.6706065721809864
2026-02-17 13:45:38,RW,{'Public health coverage': 2},{'With a disability': 2},60,70,17500,NOT Homogeneous,0.7,4.212443478405476
2026-02-17 13:45:42,RW,{'Public health coverage': 2},{'With a disability': 2},11,70,17500,NOT Homogeneous,0.7,3.7679312471300364
2026-02-17 13:45:46,RW,{'Private health insurance coverage': 2},{'With a disability': 2},16,70,17500,NOT Homogeneous,0.7,3.6706634536385536
2026-02-17 13:45:49,RW,{'Private health insurance coverage': 2},{'With a disability': 2},20,70,17500,NOT Homogeneous,0.7,3.6653281319886446
2026-02-17 13:45:53,RW,{'Private health insurance coverage': 2},{'With a disability': 2},41,70,17500,NOT Homogeneous,0.7,4.145956275984645
2026-02-17 13:45:58,RW,{'Educational attainment': 20},{'With a disability': 2},160,70,17500,NOT Homogeneous,0.7,4.408581057563424
2026-02-17 13:46:03,RW,{'Educational attainment': 20},{'With a disability': 2},190,70,17500,NOT Homogeneous,0.7,4.624091509729624
2026-02-17 13:46:06,RW,{'Educational attainment': 20},{'With a disability': 2},38,70,17500,NOT Homogeneous,0.7,3.736914347857237
2026-02-17 13:46:10,RW,{'Educational attainment': 21},{'With a disability': 2},16,70,17500,NOT Homogeneous,0.7,3.6459961403161287
2026-02-17 13:46:14,RW,{'Educational attainment': 21},{'With a disability': 2},64,70,17500,NOT Homogeneous,0.7,3.963193040341139
2026-02-17 13:46:20,RW,{'Educational attainment': 21},{'With a disability': 2},440,70,17500,NOT Homogeneous,0.7,6.195134600624442
2026-02-17 13:46:24,RW,{'Educational attainment': 22},{'With a disability': 2},52,70,17500,NOT Homogeneous,0.7,4.002541767433286
2026-02-17 13:46:28,RW,{'Educational attainment': 22},{'With a disability': 2},86,70,17500,NOT Homogeneous,0.7,3.9205786883831024
2026-02-17 13:46:32,RW,{'Educational attainment': 22},{'With a disability': 2},16,70,17500,NOT Homogeneous,0.7,3.581145156174898
2026-02-17 13:46:34,RW,{'Educational attainment': 20},{'Sex': 2},38,70,17500,NOT Homogeneous,0.7,2.478911893442273
2026-02-17 13:46:41,RW,{'Educational attainment': 20},{'Sex': 2},738,70,17500,NOT Homogeneous,0.7,6.380138928070664
2026-02-17 13:46:46,RW,{'Educational attainment': 20},{'Sex': 2},497,70,17500,NOT Homogeneous,0.7,5.0989555809646845
2026-02-17 13:46:48,RW,{'Educational attainment': 21},{'Sex': 1},17,70,17500,NOT Homogeneous,0.7,2.2453546300530434
2026-02-17 13:46:51,RW,{'Educational attainment': 21},{'Sex': 1},90,70,17500,NOT Homogeneous,0.7,2.628139963373542
2026-02-17 13:46:54,RW,{'Educational attainment': 21},{'Sex': 1},93,70,17500,NOT Homogeneous,0.7,2.6494983565062284
2026-02-17 13:46:58,RW,{'Educational attainment': 20},{'Sex': 1},438,70,17500,NOT Homogeneous,0.7,4.418688766658306
2026-02-17 13:47:00,RW,{'Educational attainment': 20},{'Sex': 1},15,70,17500,NOT Homogeneous,0.7,2.2085266895592213
2026-02-17 13:47:03,RW,{'Educational attainment': 20},{'Sex': 1},134,70,17500,NOT Homogeneous,0.7,2.982295209541917
2026-02-17 13:47:06,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},16,70,17500,NOT Homogeneous,0.7,2.398051228374243
2026-02-17 13:47:08,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},41,70,17500,NOT Homogeneous,0.7,2.4919987972825766
2026-02-17 13:47:11,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,70,17500,NOT Homogeneous,0.7,2.2903685458004475
2026-02-17 13:47:17,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},2,70,17500,NOT Homogeneous,0.7,6.063611380755901
2026-02-17 13:47:23,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},13,70,17500,NOT Homogeneous,0.7,6.273986814543605
2026-02-17 13:47:30,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},11,70,17500,NOT Homogeneous,0.7,6.25462232157588
2026-02-17 13:47:38,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},256,70,17500,NOT Homogeneous,0.7,8.131722625344992
2026-02-17 13:47:46,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},183,70,17500,NOT Homogeneous,0.7,7.397903446108103
2026-02-17 13:47:51,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},1,70,17500,NOT Homogeneous,0.7,5.335812570527196
2026-02-17 13:47:57,FPGrowth,{'Educational attainment': 20},{'Sex': 2},239,70,17500,NOT Homogeneous,0.7,5.453919777646661
2026-02-17 13:48:00,FPGrowth,{'Educational attainment': 21},{'Sex': 1},7,70,17500,NOT Homogeneous,0.7,3.402558594942093
2026-02-17 13:48:04,FPGrowth,{'Educational attainment': 20},{'Sex': 1},7,70,17500,NOT Homogeneous,0.7,3.4134701415896416
2026-02-17 13:48:08,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},11,70,17500,NOT Homogeneous,0.7,4.194668557494879
2026-02-17 13:48:12,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},38,70,17500,NOT Homogeneous,0.7,3.8008937779814005
2026-02-17 13:48:16,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},48,70,17500,NOT Homogeneous,0.7,3.7893908880650997
2026-02-17 13:48:19,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},1,70,17500,NOT Homogeneous,0.7,3.556607685983181
2026-02-17 13:48:23,RW,{'Public health coverage': 2},{'With a disability': 2},1,70,17500,NOT Homogeneous,0.7,3.545005725696683
2026-02-17 13:48:28,RW,{'Public health coverage': 2},{'With a disability': 2},272,70,17500,NOT Homogeneous,0.7,5.46556643396616
2026-02-17 13:48:32,RW,{'Public health coverage': 2},{'With a disability': 2},36,70,17500,NOT Homogeneous,0.7,3.7649156507104635
2026-02-17 13:48:36,RW,{'Private health insurance coverage': 2},{'With a disability': 2},35,70,17500,NOT Homogeneous,0.7,3.736326824873686
2026-02-17 13:48:40,RW,{'Private health insurance coverage': 2},{'With a disability': 2},22,70,17500,NOT Homogeneous,0.7,3.7009640764445066
2026-02-17 13:48:43,RW,{'Private health insurance coverage': 2},{'With a disability': 2},28,70,17500,NOT Homogeneous,0.7,3.6815947368741035
2026-02-17 13:48:51,RW,{'Educational attainment': 20},{'With a disability': 2},603,70,17500,NOT Homogeneous,0.7,7.268747050315142
2026-02-17 13:48:58,RW,{'Educational attainment': 20},{'With a disability': 2},571,70,17500,NOT Homogeneous,0.7,7.150430744513869
2026-02-17 13:49:06,RW,{'Educational attainment': 20},{'With a disability': 2},740,70,17500,NOT Homogeneous,0.7,8.06536865234375
2026-02-17 13:49:12,RW,{'Educational attainment': 21},{'With a disability': 2},360,70,17500,NOT Homogeneous,0.7,6.046188710257411
2026-02-17 13:49:16,RW,{'Educational attainment': 21},{'With a disability': 2},13,70,17500,NOT Homogeneous,0.7,3.5054155979305506
2026-02-17 13:49:21,RW,{'Educational attainment': 21},{'With a disability': 2},307,70,17500,NOT Homogeneous,0.7,5.525368943810463
2026-02-17 13:49:25,RW,{'Educational attainment': 22},{'With a disability': 2},98,70,17500,NOT Homogeneous,0.7,3.974898122251034
2026-02-17 13:49:29,RW,{'Educational attainment': 22},{'With a disability': 2},19,70,17500,NOT Homogeneous,0.7,3.537744900211692
2026-02-17 13:49:33,RW,{'Educational attainment': 22},{'With a disability': 2},119,70,17500,NOT Homogeneous,0.7,4.231050089001656
2026-02-17 13:49:38,RW,{'Educational attainment': 20},{'Sex': 2},406,70,17500,NOT Homogeneous,0.7,4.611485987901688
2026-02-17 13:49:41,RW,{'Educational attainment': 20},{'Sex': 2},191,70,17500,NOT Homogeneous,0.7,3.3612027168273926
2026-02-17 13:49:48,RW,{'Educational attainment': 20},{'Sex': 2},717,70,17500,NOT Homogeneous,0.7,6.515100298449397
2026-02-17 13:49:50,RW,{'Educational attainment': 21},{'Sex': 1},36,70,17500,NOT Homogeneous,0.7,2.3041621390730143
2026-02-17 13:49:54,RW,{'Educational attainment': 21},{'Sex': 1},337,70,17500,NOT Homogeneous,0.7,3.964871246367693
2026-02-17 13:49:57,RW,{'Educational attainment': 21},{'Sex': 1},177,70,17500,NOT Homogeneous,0.7,3.064349301159382
2026-02-17 13:50:00,RW,{'Educational attainment': 20},{'Sex': 1},217,70,17500,NOT Homogeneous,0.7,3.247685693204403
2026-02-17 13:50:03,RW,{'Educational attainment': 20},{'Sex': 1},19,70,17500,NOT Homogeneous,0.7,2.252756729722023
2026-02-17 13:50:06,RW,{'Educational attainment': 20},{'Sex': 1},279,70,17500,NOT Homogeneous,0.7,3.602688819169998
2026-02-17 13:50:09,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},64,70,17500,NOT Homogeneous,0.7,2.6631959788501263
2026-02-17 13:50:11,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},12,70,17500,NOT Homogeneous,0.7,2.344307128340006
2026-02-17 13:50:14,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,70,17500,NOT Homogeneous,0.7,2.2933662347495556
2026-02-17 13:50:20,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},1,70,17500,NOT Homogeneous,0.7,6.157653661444783
2026-02-17 13:50:26,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},2,70,17500,NOT Homogeneous,0.7,6.151789210736752
2026-02-17 13:50:33,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},4,70,17500,NOT Homogeneous,0.7,6.1842514388263226
2026-02-17 13:50:39,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},119,70,17500,NOT Homogeneous,0.7,6.61433868855238
2026-02-17 13:50:45,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},26,70,17500,NOT Homogeneous,0.7,5.616648506373167
2026-02-17 13:50:51,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},12,70,17500,NOT Homogeneous,0.7,5.668776853010058
