condition_attr,condition_val,treatment_attr,treatment_val,coverage_pct,cate_value
Country,Italy,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",1.9606295068161483,3279.4554839933317
Country,Italy,FormalEducation,Some college/university study without earning a degree,1.9606295068161483,-35046.3229588758
Country,Italy,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1.9606295068161483,-25346.491135874843
Country,Italy,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",1.9606295068161483,25216.21364779932
Country,Italy,FormalEducation,Associate degree,1.9606295068161483,-14445.929549249006
Country,Italy,FormalEducation,"Professional degree (JD, MD, etc.)",1.9606295068161483,69406.87510298935
Country,Italy,FormalEducation,Primary/elementary school,1.9606295068161483,126373.65677098662
Country,Italy,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",1.9606295068161483,2722.4211847330052
Country,Italy,FormalEducation,I never completed any formal education,1.9606295068161483,-84596.85524398032
Country,Italy,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",1.9606295068161483,15817.490832440853
Country,Italy,UndergradMajor,"Computer science, computer engineering, or software engineering",1.9606295068161483,5033.379598518679
Country,Italy,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",1.9606295068161483,-76727.25068365564
Country,Italy,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",1.9606295068161483,-22090.819794124935
Country,Italy,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",1.9606295068161483,-134.31512203743114
Country,Italy,UndergradMajor,"Information systems, information technology, or system administration",1.9606295068161483,-33272.13990246652
Country,Italy,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",1.9606295068161483,22762.526603508766
Country,Italy,UndergradMajor,Web development or web design,1.9606295068161483,-15587.363503297129
Country,Italy,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",1.9606295068161483,10066.233485224933
Country,Italy,UndergradMajor,Mathematics or statistics,1.9606295068161483,36053.207554239554
Country,Italy,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",1.9606295068161483,0.0
Country,Italy,UndergradMajor,I never declared a major,1.9606295068161483,-9822.688129271726
Country,Italy,Hobby,Yes,1.9606295068161483,-108441.04774724583
Country,Italy,Hobby,No,1.9606295068161483,25830.072238610468
Country,Turkey,Exercise,Daily or almost every day,0.9974209168903627,-54.61257173307325
Country,Turkey,Exercise,1 - 2 times per week,0.9974209168903627,17713.23385387075
Country,Turkey,Exercise,I don't typically exercise,0.9974209168903627,-24596.628764657624
Country,Turkey,Exercise,3 - 4 times per week,0.9974209168903627,-22707.429874324604
Country,Turkey,HoursComputer,5 - 8 hours,0.9974209168903627,22245.352550683787
Country,Turkey,HoursComputer,9 - 12 hours,0.9974209168903627,-3244.6925339387167
Country,Turkey,HoursComputer,Over 12 hours,0.9974209168903627,-4756.065636964429
Country,Turkey,HoursComputer,1 - 4 hours,0.9974209168903627,-47027.34276448481
Country,Turkey,HoursComputer,Less than 1 hour,0.9974209168903627,-17559.940192289352
Country,Turkey,DevType,Database administrator,0.9974209168903627,-46371.37993926083
Country,Turkey,DevType,Back-end developer,0.9974209168903627,-8358.727775443058
Country,Turkey,DevType,Mobile developer,0.9974209168903627,-5794.000282277219
Country,Turkey,DevType,Front-end developer,0.9974209168903627,128883.45334464197
Country,Turkey,DevType,Full-stack developer,0.9974209168903627,-15130.62752302665
Country,Turkey,DevType,Designer,0.9974209168903627,-33669.87032408172
Country,Turkey,DevType,Embedded applications or devices developer,0.9974209168903627,-36576.7797315645
Country,Turkey,DevType,Engineering manager,0.9974209168903627,-12118.840654074935
Country,Turkey,DevType,Data scientist or machine learning specialist,0.9974209168903627,-24282.90629503092
Country,Turkey,DevType,Desktop or enterprise applications developer,0.9974209168903627,39706.796763088285
Country,Turkey,DevType,"C-suite executive (CEO, CTO, etc.)",0.9974209168903627,24411.980303435972
Country,Turkey,DevType,QA or test developer,0.9974209168903627,-61909.616438538025
Country,Turkey,DevType,System administrator,0.9974209168903627,0.0
Country,Turkey,DevType,Data or business analyst,0.9974209168903627,-4648.020578501413
Country,Turkey,DevType,DevOps specialist,0.9974209168903627,0.0
Country,Turkey,DevType,Educator or academic researcher,0.9974209168903627,-47151.796186170475
Country,Turkey,DevType,Student,0.9974209168903627,-66282.60412513961
Country,Turkey,DevType,Game or graphics developer,0.9974209168903627,-7006.697776429255
Country,Turkey,DevType,Product manager,0.9974209168903627,0.0
Country,Turkey,DevType,Marketing or sales professional,0.9974209168903627,0.0
Country,Turkey,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",0.9974209168903627,9995.652931623954
Country,Turkey,FormalEducation,Some college/university study without earning a degree,0.9974209168903627,-37534.20942695901
Country,Turkey,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",0.9974209168903627,-38967.73412961119
Country,Turkey,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",0.9974209168903627,6662.196994855075
Country,Turkey,FormalEducation,Associate degree,0.9974209168903627,-51542.66429957405
Country,Turkey,FormalEducation,"Professional degree (JD, MD, etc.)",0.9974209168903627,994429.6555389737
Country,Turkey,FormalEducation,Primary/elementary school,0.9974209168903627,-105449.60012051587
Country,Turkey,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",0.9974209168903627,-59683.791653966065
Country,Turkey,FormalEducation,I never completed any formal education,0.9974209168903627,-59336.30761869888
Country,Turkey,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",0.9974209168903627,-69991.31362352287
Country,Turkey,UndergradMajor,"Computer science, computer engineering, or software engineering",0.9974209168903627,-6124.573904232342
Country,Turkey,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",0.9974209168903627,-33302.06686292595
Country,Turkey,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",0.9974209168903627,-2773.1233195844707
Country,Turkey,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",0.9974209168903627,-15073.351775640404
Country,Turkey,UndergradMajor,"Information systems, information technology, or system administration",0.9974209168903627,-12848.008194399063
Country,Turkey,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",0.9974209168903627,10849.25898967244
Country,Turkey,UndergradMajor,Web development or web design,0.9974209168903627,352438.9367928082
Country,Turkey,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",0.9974209168903627,-74935.32761268897
Country,Turkey,UndergradMajor,Mathematics or statistics,0.9974209168903627,21681.915451556342
Country,Turkey,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",0.9974209168903627,-25288.937400238534
Country,Turkey,UndergradMajor,I never declared a major,0.9974209168903627,-72846.09808852915
Country,Turkey,Hobby,Yes,0.9974209168903627,-6.174991788698107e+20
Country,Turkey,Hobby,No,0.9974209168903627,-789962.144216486
Country,Brazil,Exercise,Daily or almost every day,3.0238433601768517,-8334.236726452178
Country,Brazil,Exercise,1 - 2 times per week,3.0238433601768517,-7584.6382773573605
Country,Brazil,Exercise,I don't typically exercise,3.0238433601768517,6081.496200257798
Country,Brazil,Exercise,3 - 4 times per week,3.0238433601768517,10461.942939708984
Country,Brazil,HoursComputer,5 - 8 hours,3.0238433601768517,6311.094545881723
Country,Brazil,HoursComputer,9 - 12 hours,3.0238433601768517,-12667.277532911172
Country,Brazil,HoursComputer,Over 12 hours,3.0238433601768517,27703.799518832497
Country,Brazil,HoursComputer,1 - 4 hours,3.0238433601768517,47447.83426732224
Country,Brazil,HoursComputer,Less than 1 hour,3.0238433601768517,2384.787390545187
Country,Brazil,DevType,Database administrator,3.0238433601768517,126314.6539048032
Country,Brazil,DevType,Back-end developer,3.0238433601768517,6033.95397715526
Country,Brazil,DevType,Mobile developer,3.0238433601768517,-30174.437874364172
Country,Brazil,DevType,Front-end developer,3.0238433601768517,18713.595258477068
Country,Brazil,DevType,Full-stack developer,3.0238433601768517,-16337.958061653559
Country,Brazil,DevType,Designer,3.0238433601768517,4705.509971381571
Country,Brazil,DevType,Embedded applications or devices developer,3.0238433601768517,37264.319205231826
Country,Brazil,DevType,Engineering manager,3.0238433601768517,-26577.51628600654
Country,Brazil,DevType,Data scientist or machine learning specialist,3.0238433601768517,-9756.959113712504
Country,Brazil,DevType,Desktop or enterprise applications developer,3.0238433601768517,-8865.131529228112
Country,Brazil,DevType,"C-suite executive (CEO, CTO, etc.)",3.0238433601768517,31005.35152481377
Country,Brazil,DevType,QA or test developer,3.0238433601768517,-57296.64733454355
Country,Brazil,DevType,System administrator,3.0238433601768517,-61090.4855972702
Country,Brazil,DevType,Data or business analyst,3.0238433601768517,-8497.414904558598
Country,Brazil,DevType,DevOps specialist,3.0238433601768517,-21749.855585106914
Country,Brazil,DevType,Educator or academic researcher,3.0238433601768517,109458.03184905506
Country,Brazil,DevType,Student,3.0238433601768517,-54497.78510881733
Country,Brazil,DevType,Game or graphics developer,3.0238433601768517,-82437.59856874442
Country,Brazil,DevType,Product manager,3.0238433601768517,-75678.71851805315
Country,Brazil,DevType,Marketing or sales professional,3.0238433601768517,0.0
Country,Brazil,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",3.0238433601768517,-2577.57970742258
Country,Brazil,FormalEducation,Some college/university study without earning a degree,3.0238433601768517,10035.337234388595
Country,Brazil,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",3.0238433601768517,-18293.30786533963
Country,Brazil,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",3.0238433601768517,9086.583860656112
Country,Brazil,FormalEducation,Associate degree,3.0238433601768517,2189.1516093715522
Country,Brazil,FormalEducation,"Professional degree (JD, MD, etc.)",3.0238433601768517,-21786.100442539606
Country,Brazil,FormalEducation,Primary/elementary school,3.0238433601768517,37874.00337906664
Country,Brazil,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",3.0238433601768517,-98007.56939447184
Country,Brazil,FormalEducation,I never completed any formal education,3.0238433601768517,190107.00201640022
Country,Brazil,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",3.0238433601768517,-45555.89691591405
Country,Brazil,UndergradMajor,"Computer science, computer engineering, or software engineering",3.0238433601768517,4572.663647591857
Country,Brazil,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",3.0238433601768517,65123.45633655519
Country,Brazil,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",3.0238433601768517,-2010.957290534807
Country,Brazil,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",3.0238433601768517,9161.588443866398
Country,Brazil,UndergradMajor,"Information systems, information technology, or system administration",3.0238433601768517,-13830.273089674978
Country,Brazil,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",3.0238433601768517,-32439.443242707053
Country,Brazil,UndergradMajor,Web development or web design,3.0238433601768517,7820.571531502037
Country,Brazil,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",3.0238433601768517,-43492.68393697266
Country,Brazil,UndergradMajor,Mathematics or statistics,3.0238433601768517,75854.88092552243
Country,Brazil,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",3.0238433601768517,-71889.12869885977
Country,Brazil,UndergradMajor,I never declared a major,3.0238433601768517,74227.06968876682
Country,Brazil,Hobby,Yes,3.0238433601768517,6.134507291629133e+18
Country,Brazil,Hobby,No,3.0238433601768517,-9.017366775563921e+19
Country,Canada,Exercise,Daily or almost every day,5.2108005684509715,-14267.948402450274
Country,Canada,Exercise,1 - 2 times per week,5.2108005684509715,3231.600489952689
Country,Canada,Exercise,I don't typically exercise,5.2108005684509715,-18317.838485161577
Country,Canada,Exercise,3 - 4 times per week,5.2108005684509715,9558.378627988852
Country,Canada,HoursComputer,5 - 8 hours,5.2108005684509715,7509.223118062339
Country,Canada,HoursComputer,9 - 12 hours,5.2108005684509715,-13742.488830812754
Country,Canada,HoursComputer,Over 12 hours,5.2108005684509715,-1032.3584503610973
Country,Canada,HoursComputer,1 - 4 hours,5.2108005684509715,-62561.588482035106
Country,Canada,HoursComputer,Less than 1 hour,5.2108005684509715,106664.7167702279
Country,Canada,DevType,Database administrator,5.2108005684509715,-4598.639436894246
Country,Canada,DevType,Back-end developer,5.2108005684509715,11753.700741222518
Country,Canada,DevType,Mobile developer,5.2108005684509715,-4179.462724079636
Country,Canada,DevType,Front-end developer,5.2108005684509715,99.6478071385718
Country,Canada,DevType,Full-stack developer,5.2108005684509715,1728.3838105915293
Country,Canada,DevType,Designer,5.2108005684509715,-12514.090528291885
Country,Canada,DevType,Embedded applications or devices developer,5.2108005684509715,-11078.327812377536
Country,Canada,DevType,Engineering manager,5.2108005684509715,65570.97589590057
Country,Canada,DevType,Data scientist or machine learning specialist,5.2108005684509715,19463.550055096748
Country,Canada,DevType,Desktop or enterprise applications developer,5.2108005684509715,-23695.086771370727
Country,Canada,DevType,"C-suite executive (CEO, CTO, etc.)",5.2108005684509715,26259.680019076368
Country,Canada,DevType,QA or test developer,5.2108005684509715,-53583.783316525354
Country,Canada,DevType,System administrator,5.2108005684509715,-37281.283080340734
Country,Canada,DevType,Data or business analyst,5.2108005684509715,-35436.03855538564
Country,Canada,DevType,DevOps specialist,5.2108005684509715,43552.9873715548
Country,Canada,DevType,Educator or academic researcher,5.2108005684509715,11297.572388987079
Country,Canada,DevType,Student,5.2108005684509715,-12778.340561183235
Country,Canada,DevType,Game or graphics developer,5.2108005684509715,-54501.04306804846
Country,Canada,DevType,Product manager,5.2108005684509715,-12607.042800774918
Country,Canada,DevType,Marketing or sales professional,5.2108005684509715,-79781.96287660509
Country,Canada,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",5.2108005684509715,1393.1515147521147
Country,Canada,FormalEducation,Some college/university study without earning a degree,5.2108005684509715,-4181.420396022425
Country,Canada,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",5.2108005684509715,-23391.378771520205
Country,Canada,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",5.2108005684509715,-8964.024046789196
Country,Canada,FormalEducation,Associate degree,5.2108005684509715,-910.8038279430984
Country,Canada,FormalEducation,"Professional degree (JD, MD, etc.)",5.2108005684509715,1696.2341987493128
Country,Canada,FormalEducation,Primary/elementary school,5.2108005684509715,90794.09231166382
Country,Canada,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",5.2108005684509715,47255.37733044395
Country,Canada,FormalEducation,I never completed any formal education,5.2108005684509715,14978.329736760126
Country,Canada,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",5.2108005684509715,-20395.317064325885
Country,Canada,UndergradMajor,"Computer science, computer engineering, or software engineering",5.2108005684509715,17537.840193119147
Country,Canada,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",5.2108005684509715,34457.721147094875
Country,Canada,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",5.2108005684509715,-5083.7493068975355
Country,Canada,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",5.2108005684509715,-17036.265547064002
Country,Canada,UndergradMajor,"Information systems, information technology, or system administration",5.2108005684509715,-15683.081466196112
Country,Canada,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",5.2108005684509715,-6084.766946210912
Country,Canada,UndergradMajor,Web development or web design,5.2108005684509715,26136.461302518906
Country,Canada,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",5.2108005684509715,-9562.748292153501
Country,Canada,UndergradMajor,Mathematics or statistics,5.2108005684509715,26293.5033836706
Country,Canada,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",5.2108005684509715,-67301.3417644468
Country,Canada,UndergradMajor,I never declared a major,5.2108005684509715,-40071.29590343723
Country,Canada,Hobby,Yes,5.2108005684509715,189152.91636251975
Country,Canada,Hobby,No,5.2108005684509715,-54962.658555382935
Country,Spain,Exercise,Daily or almost every day,2.5764513921785355,-3855.484134906858
Country,Spain,Exercise,1 - 2 times per week,2.5764513921785355,1504.2344077900818
Country,Spain,Exercise,I don't typically exercise,2.5764513921785355,-1077.4061886848394
Country,Spain,Exercise,3 - 4 times per week,2.5764513921785355,2461.0023821336713
Country,Spain,HoursComputer,5 - 8 hours,2.5764513921785355,-17758.260524013007
Country,Spain,HoursComputer,9 - 12 hours,2.5764513921785355,36733.05499878275
Country,Spain,HoursComputer,Over 12 hours,2.5764513921785355,6920.75412514838
Country,Spain,HoursComputer,1 - 4 hours,2.5764513921785355,65362.59879985668
Country,Spain,HoursComputer,Less than 1 hour,2.5764513921785355,0.0
Country,Spain,DevType,Database administrator,2.5764513921785355,-48122.548064253446
Country,Spain,DevType,Back-end developer,2.5764513921785355,-2772.633119101841
Country,Spain,DevType,Mobile developer,2.5764513921785355,3371.586571313627
Country,Spain,DevType,Front-end developer,2.5764513921785355,9213.240064909478
Country,Spain,DevType,Full-stack developer,2.5764513921785355,3075.7485989271463
Country,Spain,DevType,Designer,2.5764513921785355,-31874.926832657693
Country,Spain,DevType,Embedded applications or devices developer,2.5764513921785355,9993.989909225276
Country,Spain,DevType,Engineering manager,2.5764513921785355,2265.5345590669513
Country,Spain,DevType,Data scientist or machine learning specialist,2.5764513921785355,34624.830056099214
Country,Spain,DevType,Desktop or enterprise applications developer,2.5764513921785355,-25867.84532798929
Country,Spain,DevType,"C-suite executive (CEO, CTO, etc.)",2.5764513921785355,-31483.02418386011
Country,Spain,DevType,QA or test developer,2.5764513921785355,26972.040356950372
Country,Spain,DevType,System administrator,2.5764513921785355,-31988.67990414637
Country,Spain,DevType,Data or business analyst,2.5764513921785355,-11685.231615832627
Country,Spain,DevType,DevOps specialist,2.5764513921785355,78913.02498306672
Country,Spain,DevType,Educator or academic researcher,2.5764513921785355,-29465.13188412183
Country,Spain,DevType,Student,2.5764513921785355,-59875.074699189405
Country,Spain,DevType,Game or graphics developer,2.5764513921785355,-38130.28247356467
Country,Spain,DevType,Product manager,2.5764513921785355,0.0
Country,Spain,DevType,Marketing or sales professional,2.5764513921785355,94297.99674756575
Country,Spain,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",2.5764513921785355,22024.391266768427
Country,Spain,FormalEducation,Some college/university study without earning a degree,2.5764513921785355,-30212.238745947714
Country,Spain,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2.5764513921785355,-36736.858350048875
Country,Spain,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",2.5764513921785355,5955.2342223663945
Country,Spain,FormalEducation,Associate degree,2.5764513921785355,-3725.0963818402897
Country,Spain,FormalEducation,"Professional degree (JD, MD, etc.)",2.5764513921785355,-14194.814083890175
Country,Spain,FormalEducation,Primary/elementary school,2.5764513921785355,26324.990229924108
Country,Spain,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",2.5764513921785355,10405.332042503409
Country,Spain,FormalEducation,I never completed any formal education,2.5764513921785355,-25279.8375012714
Country,Spain,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",2.5764513921785355,-7968.28953396681
Country,Spain,UndergradMajor,"Computer science, computer engineering, or software engineering",2.5764513921785355,-962.0160122842116
Country,Spain,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",2.5764513921785355,-17212.43723107491
Country,Spain,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",2.5764513921785355,13832.835747777699
Country,Spain,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",2.5764513921785355,4368.903777923715
Country,Spain,UndergradMajor,"Information systems, information technology, or system administration",2.5764513921785355,16221.551792943757
Country,Spain,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",2.5764513921785355,78582.98057156861
Country,Spain,UndergradMajor,Web development or web design,2.5764513921785355,-7698.097307173491
Country,Spain,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",2.5764513921785355,-72091.13170632867
Country,Spain,UndergradMajor,Mathematics or statistics,2.5764513921785355,-20917.212121642053
Country,Spain,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",2.5764513921785355,0.0
Country,Spain,UndergradMajor,I never declared a major,2.5764513921785355,11880.92543405196
Country,Spain,Hobby,Yes,2.5764513921785355,233014.78278072478
Country,Spain,Hobby,No,2.5764513921785355,250936.68371168835
Country,Ukraine,Exercise,Daily or almost every day,1.1474288120427392,10389.928414148897
Country,Ukraine,Exercise,1 - 2 times per week,1.1474288120427392,-6126.311860427011
Country,Ukraine,Exercise,I don't typically exercise,1.1474288120427392,6505.803312027703
Country,Ukraine,Exercise,3 - 4 times per week,1.1474288120427392,-627.5941231531887
Country,Ukraine,HoursComputer,5 - 8 hours,1.1474288120427392,-2627.634452612582
Country,Ukraine,HoursComputer,9 - 12 hours,1.1474288120427392,7360.615811981368
Country,Ukraine,HoursComputer,Over 12 hours,1.1474288120427392,-4470.8174436282325
Country,Ukraine,HoursComputer,1 - 4 hours,1.1474288120427392,18059.13565293944
Country,Ukraine,HoursComputer,Less than 1 hour,1.1474288120427392,0.0
Country,Ukraine,DevType,Database administrator,1.1474288120427392,-7632.603227811863
Country,Ukraine,DevType,Back-end developer,1.1474288120427392,885.9455744666798
Country,Ukraine,DevType,Mobile developer,1.1474288120427392,-3097.890281275773
Country,Ukraine,DevType,Front-end developer,1.1474288120427392,9012.186303726716
Country,Ukraine,DevType,Full-stack developer,1.1474288120427392,-8432.713749725759
Country,Ukraine,DevType,Designer,1.1474288120427392,3775.8849312126895
Country,Ukraine,DevType,Embedded applications or devices developer,1.1474288120427392,7000.568684943951
Country,Ukraine,DevType,Engineering manager,1.1474288120427392,23221.100606852007
Country,Ukraine,DevType,Data scientist or machine learning specialist,1.1474288120427392,1453.5034405327388
Country,Ukraine,DevType,Desktop or enterprise applications developer,1.1474288120427392,-9260.02101791384
Country,Ukraine,DevType,"C-suite executive (CEO, CTO, etc.)",1.1474288120427392,79697.3962054659
Country,Ukraine,DevType,QA or test developer,1.1474288120427392,-1548.9157102242461
Country,Ukraine,DevType,System administrator,1.1474288120427392,-8067.738341345262
Country,Ukraine,DevType,Data or business analyst,1.1474288120427392,-3968.463864161441
Country,Ukraine,DevType,DevOps specialist,1.1474288120427392,-6004.943192459645
Country,Ukraine,DevType,Educator or academic researcher,1.1474288120427392,0.0
Country,Ukraine,DevType,Student,1.1474288120427392,-13868.736003823386
Country,Ukraine,DevType,Game or graphics developer,1.1474288120427392,-14884.350318178
Country,Ukraine,DevType,Product manager,1.1474288120427392,0.0
Country,Ukraine,DevType,Marketing or sales professional,1.1474288120427392,0.0
Country,Ukraine,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",1.1474288120427392,3465.3575645885876
Country,Ukraine,FormalEducation,Some college/university study without earning a degree,1.1474288120427392,-4315.182776242532
Country,Ukraine,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1.1474288120427392,-12833.89611575746
Country,Ukraine,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",1.1474288120427392,-1870.7978243443195
Country,Ukraine,FormalEducation,Associate degree,1.1474288120427392,12882.06204221049
Country,Ukraine,FormalEducation,"Professional degree (JD, MD, etc.)",1.1474288120427392,5267.232919808441
Country,Ukraine,FormalEducation,Primary/elementary school,1.1474288120427392,-5503.627347422416
Country,Ukraine,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",1.1474288120427392,13411.413076666693
Country,Ukraine,FormalEducation,I never completed any formal education,1.1474288120427392,-9732.695539523058
Country,Ukraine,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",1.1474288120427392,921.6916783622851
Country,Ukraine,UndergradMajor,"Computer science, computer engineering, or software engineering",1.1474288120427392,5390.358377908982
Country,Ukraine,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",1.1474288120427392,6138.544028524644
Country,Ukraine,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",1.1474288120427392,-7770.383654414291
Country,Ukraine,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",1.1474288120427392,-3445.0430903222423
Country,Ukraine,UndergradMajor,"Information systems, information technology, or system administration",1.1474288120427392,-1088.888095721059
Country,Ukraine,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",1.1474288120427392,29251.432362456762
Country,Ukraine,UndergradMajor,Web development or web design,1.1474288120427392,4596.163365711172
Country,Ukraine,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",1.1474288120427392,-11086.132310375533
Country,Ukraine,UndergradMajor,Mathematics or statistics,1.1474288120427392,-7931.777893087503
Country,Ukraine,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",1.1474288120427392,-1425.5033538327498
Country,Ukraine,UndergradMajor,I never declared a major,1.1474288120427392,-12527.283511974147
Country,Ukraine,Hobby,Yes,1.1474288120427392,-1.8158169751339015e+20
Country,Ukraine,Hobby,No,1.1474288120427392,0.0
Country,Israel,Exercise,Daily or almost every day,1.1605873993368072,6691.40533581788
Country,Israel,Exercise,1 - 2 times per week,1.1605873993368072,-6525.88966574378
Country,Israel,Exercise,I don't typically exercise,1.1605873993368072,-7466.669832137739
Country,Israel,Exercise,3 - 4 times per week,1.1605873993368072,8291.880925156665
Country,Israel,HoursComputer,5 - 8 hours,1.1605873993368072,16672.375113663613
Country,Israel,HoursComputer,9 - 12 hours,1.1605873993368072,-38433.132195917344
Country,Israel,HoursComputer,Over 12 hours,1.1605873993368072,11039.51663101451
Country,Israel,HoursComputer,1 - 4 hours,1.1605873993368072,-97312.34126768411
Country,Israel,HoursComputer,Less than 1 hour,1.1605873993368072,-15352.792733028456
Country,Israel,DevType,Database administrator,1.1605873993368072,-65333.08038897648
Country,Israel,DevType,Back-end developer,1.1605873993368072,-10155.291855976628
Country,Israel,DevType,Mobile developer,1.1605873993368072,-21192.748941059275
Country,Israel,DevType,Front-end developer,1.1605873993368072,-1993.5118977434242
Country,Israel,DevType,Full-stack developer,1.1605873993368072,14452.770685938995
Country,Israel,DevType,Designer,1.1605873993368072,-43196.51292847272
Country,Israel,DevType,Embedded applications or devices developer,1.1605873993368072,41265.4277944647
Country,Israel,DevType,Engineering manager,1.1605873993368072,23191.70310582258
Country,Israel,DevType,Data scientist or machine learning specialist,1.1605873993368072,106565.63027122892
Country,Israel,DevType,Desktop or enterprise applications developer,1.1605873993368072,-25914.55922070184
Country,Israel,DevType,"C-suite executive (CEO, CTO, etc.)",1.1605873993368072,-41278.348135205066
Country,Israel,DevType,QA or test developer,1.1605873993368072,-98238.44847758969
Country,Israel,DevType,System administrator,1.1605873993368072,0.0
Country,Israel,DevType,Data or business analyst,1.1605873993368072,-48755.97452007879
Country,Israel,DevType,DevOps specialist,1.1605873993368072,-16406.011134795343
Country,Israel,DevType,Educator or academic researcher,1.1605873993368072,-49949.524533944794
Country,Israel,DevType,Student,1.1605873993368072,317372.0804678484
Country,Israel,DevType,Game or graphics developer,1.1605873993368072,-31587.076920291318
Country,Israel,DevType,Product manager,1.1605873993368072,0.0
Country,Israel,DevType,Marketing or sales professional,1.1605873993368072,0.0
Country,Israel,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",1.1605873993368072,-7712.16461461114
Country,Israel,FormalEducation,Some college/university study without earning a degree,1.1605873993368072,1627.3945835865447
Country,Israel,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1.1605873993368072,-5654.835466566067
Country,Israel,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",1.1605873993368072,23445.524391908173
Country,Israel,FormalEducation,Associate degree,1.1605873993368072,-19537.093888320996
Country,Israel,FormalEducation,"Professional degree (JD, MD, etc.)",1.1605873993368072,-118966.10805798575
Country,Israel,FormalEducation,Primary/elementary school,1.1605873993368072,6076.191921515743
